ts,acs1,acs2,ci,ti,bi,si,rpm,torque,weight,brush_peak,growth_pct
1782180108.2360735,505,514,7,7,2,99.05190248977814,29375,100.0,60.0,448,99.55357142857143
1782180108.335379,506,513,6,6,1,99.07144078152106,29375,100.0,60.0,448,99.77678571428571
1782180108.4357612,506,514,6,6,2,99.07144078152106,29375,100.0,60.0,448,99.55357142857143
1782180108.5360808,505,514,7,7,2,99.05660188679434,29375,100.0,60.0,448,99.55357142857143
1782180108.6354504,506,514,6,6,2,99.05660188679434,29375,100.0,60.0,448,99.55357142857143
1782180108.7357547,506,514,6,6,2,99.05660188679434,29375,100.0,60.0,448,99.55357142857143
1782180108.836113,505,513,7,7,1,99.0431533270395,29375,100.0,60.0,448,99.77678571428571
1782180108.9354172,507,513,5,5,1,99.0431533270395,29375,100.0,60.0,448,99.77678571428571
1782180109.0357919,505,512,7,7,0,99.0310372097501,29375,100.0,60.0,448,100.0
1782180109.1361196,506,514,6,6,2,99.0310372097501,29375,100.0,60.0,448,99.55357142857143
1782180109.2354064,506,514,6,6,2,99.0310372097501,29375,100.0,60.0,448,99.55357142857143
1782180109.335805,505,513,7,7,1,99.02020410288672,29375,100.0,60.0,448,99.77678571428571
1782180109.436125,507,513,5,5,1,98.99722606956725,29375,100.0,60.0,448,99.77678571428571
1782180109.5354471,507,514,5,5,2,98.97584723361751,29375,100.0,60.0,448,99.55357142857143
1782180109.6357799,506,514,6,6,2,98.97584723361751,29375,100.0,60.0,448,99.55357142857143
1782180109.7350984,506,512,6,6,0,98.98840060630043,29375,100.0,60.0,448,100.0
1782180109.8354414,505,513,7,7,1,98.98840060630043,29375,100.0,60.0,448,99.77678571428571
1782180109.9358144,506,514,6,6,2,98.98840060630043,29375,100.0,60.0,448,99.55357142857143
1782180110.0351307,505,514,7,7,2,99.32013073152096,29375,100.0,60.0,448,99.55357142857143
1782180110.1355102,505,513,7,7,1,99.30958949409306,29375,100.0,60.0,448,99.77678571428571
1782180110.2358167,505,514,7,7,2,99.30958949409306,29375,100.0,60.0,448,99.55357142857143
1782180110.3351352,507,513,5,5,1,99.2843029815472,29375,100.0,60.0,448,99.77678571428571
1782180110.4354744,506,514,6,6,2,99.29762308314315,29375,100.0,60.0,448,99.55357142857143
1782180110.5358636,507,513,5,5,1,99.26590948181516,29375,100.0,60.0,448,99.77678571428571
1782180110.6351457,505,514,7,7,2,99.26590948181516,29375,100.0,60.0,448,99.55357142857143
1782180110.735541,506,514,6,6,2,99.26590948181516,29375,100.0,60.0,448,99.55357142857143
1782180110.8358462,506,514,6,6,2,99.26590948181516,29375,100.0,60.0,448,99.55357142857143
1782180110.9351804,506,514,6,6,2,99.2819780257154,29375,100.0,60.0,448,99.55357142857143
1782180111.0355635,507,513,5,5,1,99.2819780257154,29375,100.0,60.0,448,99.77678571428571
1782180111.1358936,506,513,6,6,1,99.2819780257154,29375,100.0,60.0,448,99.77678571428571
1782180111.2352061,504,514,8,8,2,99.22182549800475,29375,100.0,60.0,448,99.55357142857143
1782180111.335608,507,514,5,5,2,99.19446360176036,29375,100.0,60.0,448,99.55357142857143
1782180111.4358964,506,513,6,6,1,99.19446360176036,29375,100.0,60.0,448,99.77678571428571
1782180111.535203,505,513,7,7,1,99.19446360176036,29375,100.0,60.0,448,99.77678571428571
1782180111.6358058,505,513,7,7,1,99.18010840825008,29375,100.0,60.0,448,99.77678571428571
1782180111.7359526,507,514,5,5,2,99.1540948306367,29375,100.0,60.0,448,99.55357142857143
1782180111.8352468,504,513,8,8,1,99.10247253214425,29375,100.0,60.0,448,99.77678571428571
1782180111.9356103,505,513,7,7,1,99.11745318034176,29375,100.0,60.0,448,99.77678571428571
1782180112.0359385,503,513,9,9,1,98.99501243788791,29375,100.0,60.0,448,99.77678571428571
1782180112.1352475,506,513,6,6,1,98.99501243788791,29375,100.0,60.0,448,99.77678571428571
1782180112.235658,505,513,7,7,1,98.98894994079312,29375,100.0,60.0,448,99.77678571428571
1782180112.3359275,506,514,6,6,2,98.99501243788791,29375,100.0,60.0,448,99.55357142857143
1782180112.4352572,506,513,6,6,1,99.02247478009232,29375,100.0,60.0,448,99.77678571428571
1782180112.535663,507,514,5,5,2,99.02247478009232,29375,100.0,60.0,448,99.55357142857143
1782180112.6359804,507,513,5,5,1,98.99501243788791,29375,100.0,60.0,448,99.77678571428571
1782180112.735279,506,509,6,6,3,98.99501243788791,29375,100.0,60.0,448,99.33035714285714
1782180112.8356483,505,513,7,7,1,98.99501243788791,29375,100.0,60.0,448,99.77678571428571
1782180112.9349637,505,513,7,7,1,98.98894994079312,29375,100.0,60.0,448,99.77678571428571
1782180113.035305,506,513,6,6,1,98.99501243788791,29375,100.0,60.0,448,99.77678571428571
1782180113.136015,505,514,7,7,2,98.99501243788791,29375,100.0,60.0,448,99.55357142857143
1782180113.235007,506,513,6,6,1,99.00222469686028,29375,100.0,60.0,448,99.77678571428571
1782180113.3353055,506,513,6,6,1,99.02874651437777,29375,100.0,60.0,448,99.77678571428571
1782180113.4356172,505,514,7,7,2,99.02247478009232,29375,100.0,60.0,448,99.55357142857143
1782180113.5353265,506,513,6,6,1,99.05190248977814,29375,100.0,60.0,448,99.77678571428571
1782180113.6356254,506,513,6,6,1,99.05719095841793,29375,100.0,60.0,448,99.77678571428571
1782180113.7357132,508,514,4,4,2,98.96935834441732,29375,100.0,60.0,448,99.55357142857143
1782180113.8350134,505,513,7,7,1,98.96237450558178,29375,100.0,60.0,448,99.77678571428571
1782180113.9353356,505,514,7,7,2,98.9565016105001,29375,100.0,60.0,448,99.55357142857143
1782180114.0356882,506,514,6,6,2,98.98401662305812,29375,100.0,60.0,448,99.55357142857143
1782180114.1350207,506,513,6,6,1,98.98401662305812,29375,100.0,60.0,448,99.77678571428571
1782180114.2353325,506,513,6,6,1,99.02874651437777,29375,100.0,60.0,448,99.77678571428571
1782180114.3357108,505,514,7,7,2,99.05190248977814,29375,100.0,60.0,448,99.55357142857143
1782180114.4350536,506,513,6,6,1,99.05190248977814,29375,100.0,60.0,448,99.77678571428571
1782180114.5354462,505,513,7,7,1,99.05190248977814,29375,100.0,60.0,448,99.77678571428571
1782180114.63612,506,513,6,6,1,99.05719095841793,29375,100.0,60.0,448,99.77678571428571
1782180114.7350461,506,514,6,6,2,99.08773785443974,29375,100.0,60.0,448,99.55357142857143
1782180114.8354175,505,514,7,7,2,99.13077301263965,29375,100.0,60.0,448,99.55357142857143
1782180114.935811,506,514,6,6,2,99.13783218957482,29375,100.0,60.0,448,99.55357142857143
1782180115.035195,506,514,6,6,2,99.29762308314315,29375,100.0,60.0,448,99.55357142857143
1782180115.1354604,506,514,6,6,2,99.29762308314315,29375,100.0,60.0,448,99.55357142857143
1782180115.235835,506,513,6,6,1,99.31281572906373,29375,100.0,60.0,448,99.77678571428571
1782180115.335129,506,514,6,6,2,99.31281572906373,29375,100.0,60.0,448,99.55357142857143
1782180115.4355085,506,514,6,6,2,99.31281572906373,29375,100.0,60.0,448,99.55357142857143
1782180115.5361588,505,513,7,7,1,99.3325005201833,29375,100.0,60.0,448,99.77678571428571
1782180115.6352305,505,513,7,7,1,99.35968757625672,29375,100.0,60.0,448,99.77678571428571
1782180115.7355232,507,514,5,5,2,99.32013073152096,29375,100.0,60.0,448,99.55357142857143
1782180115.8358889,505,514,7,7,2,99.32013073152096,29375,100.0,60.0,448,99.55357142857143
1782180115.9353955,506,514,6,6,2,99.3325005201833,29375,100.0,60.0,448,99.55357142857143
1782180116.035506,507,513,5,5,1,99.29762308314315,29375,100.0,60.0,448,99.77678571428571
1782180116.1351402,505,513,7,7,1,99.29762308314315,29375,100.0,60.0,448,99.77678571428571
1782180116.235369,505,514,7,7,2,99.2843029815472,29375,100.0,60.0,448,99.55357142857143
1782180116.3354883,506,514,6,6,2,99.2843029815472,29375,100.0,60.0,448,99.55357142857143
1782180116.435061,505,514,7,7,2,99.2843029815472,29375,100.0,60.0,448,99.55357142857143
1782180116.5351453,506,514,6,6,2,99.2843029815472,29375,100.0,60.0,448,99.55357142857143
1782180116.635576,506,514,6,6,2,99.2843029815472,29375,100.0,60.0,448,99.55357142857143
1782180116.735016,505,513,7,7,1,99.40371520600006,29375,100.0,60.0,448,99.77678571428571
1782180116.8351707,506,513,6,6,1,99.41405347229177,29375,100.0,60.0,448,99.77678571428571
1782180116.9355345,505,514,7,7,2,99.41405347229177,29375,100.0,60.0,448,99.55357142857143
1782180117.0348427,506,513,6,6,1,99.41405347229177,29375,100.0,60.0,448,99.77678571428571
1782180117.1351767,507,514,5,5,2,99.37106792452956,29375,100.0,60.0,448,99.55357142857143
1782180117.2356167,505,514,7,7,2,99.35968757625672,29375,100.0,60.0,448,99.55357142857143
1782180117.3350334,506,513,6,6,1,99.37106792452956,29375,100.0,60.0,448,99.77678571428571
1782180117.435412,505,513,7,7,1,99.35968757625672,29375,100.0,60.0,448,99.77678571428571
1782180120.1039746,506,510,6,6,2,99.37106792452956,29375,100.0,60.0,448,99.55357142857143
1782180120.1987314,506,512,6,6,0,99.37106792452956,29375,100.0,60.0,448,100.0
1782180120.2981563,505,512,7,7,0,99.35968757625672,29375,100.0,60.0,448,100.0
1782180120.3983822,506,512,6,6,0,99.37106792452956,29375,100.0,60.0,448,100.0
1782180120.4988105,506,511,6,6,1,99.37106792452956,29375,100.0,60.0,448,99.77678571428571
1782180120.5984375,505,512,7,7,0,99.35968757625672,29375,100.0,60.0,448,100.0
1782180120.6984344,504,511,8,8,1,99.29367932998609,29375,100.0,60.0,448,99.77678571428571
1782180120.7988298,506,511,6,6,1,99.29367932998609,29375,100.0,60.0,448,99.77678571428571
1782180120.8981335,505,511,7,7,1,99.28819478319791,29375,100.0,60.0,448,99.77678571428571
1782180120.9984508,505,511,7,7,1,99.2843029815472,29375,100.0,60.0,448,99.77678571428571
1782180121.0988116,505,512,7,7,0,99.2843029815472,29375,100.0,60.0,448,100.0
1782180121.1981602,506,512,6,6,0,99.28819478319791,29375,100.0,60.0,448,100.0
1782180121.2984571,506,511,6,6,1,99.3325005201833,29375,100.0,60.0,448,99.77678571428571
1782180121.398823,506,511,6,6,1,99.33667504192891,29375,100.0,60.0,448,99.77678571428571
1782180121.498385,506,511,6,6,1,99.33667504192891,29375,100.0,60.0,448,99.77678571428571
1782180121.5986738,506,511,6,6,1,99.38446048957935,29375,100.0,60.0,448,99.77678571428571
1782180121.6989832,506,512,6,6,0,99.38898990733922,29375,100.0,60.0,448,100.0
1782180121.798329,506,512,6,6,0,99.39538809509277,29375,100.0,60.0,448,100.0
1782180121.898683,506,511,6,6,1,99.39538809509277,29375,100.0,60.0,448,99.77678571428571
1782180121.9989731,506,511,6,6,1,99.40371520600006,29375,100.0,60.0,448,99.77678571428571
1782180122.0983574,506,510,6,6,2,99.40371520600006,29375,100.0,60.0,448,99.55357142857143
1782180122.1988163,506,510,6,6,2,99.40371520600006,29375,100.0,60.0,448,99.55357142857143
1782180122.2990417,505,511,7,7,1,99.40371520600006,29375,100.0,60.0,448,99.77678571428571
1782180122.3994052,506,510,6,6,2,99.40371520600006,29375,100.0,60.0,448,99.55357142857143
1782180122.4996014,505,511,7,7,1,99.40371520600006,29375,100.0,60.0,448,99.77678571428571
1782180122.5991156,505,512,7,7,0,99.39538809509277,29375,100.0,60.0,448,100.0
1782180122.6992311,506,510,6,6,2,99.44622507580546,29375,100.0,60.0,448,99.55357142857143
1782180122.799674,505,510,7,7,2,99.44622507580546,29375,100.0,60.0,448,99.55357142857143
1782180122.8990316,506,511,6,6,1,99.44622507580546,29375,100.0,60.0,448,99.77678571428571
1782180122.9992266,506,512,6,6,0,99.45329268443811,29375,100.0,60.0,448,100.0
1782180123.0996504,505,511,7,7,1,99.44622507580546,29375,100.0,60.0,448,99.77678571428571
1782180123.1989212,506,512,6,6,0,99.44622507580546,29375,100.0,60.0,448,100.0
1782180123.2992353,506,512,6,6,0,99.45329268443811,29375,100.0,60.0,448,100.0
1782180123.3998363,505,510,7,7,2,99.44622507580546,29375,100.0,60.0,448,99.55357142857143
1782180123.49906,503,511,9,9,1,99.28120471157175,29375,100.0,60.0,448,99.77678571428571
1782180123.5992928,504,512,8,8,0,99.23696512384936,29375,100.0,60.0,448,100.0
1782180123.6996748,507,511,5,5,1,99.23915251929911,29375,100.0,60.0,448,99.77678571428571
1782180123.799129,505,512,7,7,0,99.23696512384936,29375,100.0,60.0,448,100.0
1782180123.8993545,506,510,6,6,2,99.23915251929911,29375,100.0,60.0,448,99.55357142857143
1782180123.9996266,505,512,7,7,0,99.23915251929911,29375,100.0,60.0,448,100.0
1782180124.0992408,506,513,6,6,1,99.24281222055997,29375,100.0,60.0,448,99.77678571428571
1782180124.199339,505,511,7,7,1,99.23915251929911,29375,100.0,60.0,448,99.77678571428571
1782180124.299639,506,512,6,6,0,99.23915251929911,29375,100.0,60.0,448,100.0
1782180124.3992407,505,511,7,7,1,99.23696512384936,29375,100.0,60.0,448,99.77678571428571
1782180124.4996827,507,510,5,5,2,99.19653528045373,29375,100.0,60.0,448,99.55357142857143
1782180124.5997112,506,510,6,6,2,99.19653528045373,29375,100.0,60.0,448,99.55357142857143
1782180124.6990092,506,511,6,6,1,99.19653528045373,29375,100.0,60.0,448,99.77678571428571
1782180124.7993917,508,512,4,4,0,99.08773785443974,29375,100.0,60.0,448,100.0
1782180124.8996542,506,508,6,6,4,99.08773785443974,29375,100.0,60.0,448,99.10714285714286
1782180124.9990048,505,511,7,7,1,99.08348486100883,29375,100.0,60.0,448,99.77678571428571
1782180125.0994456,506,512,6,6,0,99.08348486100883,29375,100.0,60.0,448,100.0
1782180125.199832,505,511,7,7,1,99.08045905172442,29375,100.0,60.0,448,99.77678571428571
1782180125.2990196,506,512,6,6,0,99.08348486100883,29375,100.0,60.0,448,100.0
1782180125.3994656,506,510,6,6,2,99.08348486100883,29375,100.0,60.0,448,99.55357142857143
1782180125.4987285,504,510,8,8,2,99.04489674787371,29375,100.0,60.0,448,99.55357142857143
1782180125.599034,505,511,7,7,1,99.04489674787371,29375,100.0,60.0,448,99.77678571428571
1782180125.6994693,507,512,5,5,0,99.01342342753675,29375,100.0,60.0,448,100.0
1782180125.7987864,506,510,6,6,2,99.01737313513442,29375,100.0,60.0,448,99.55357142857143
1782180125.8992102,505,511,7,7,1,99.01342342753675,29375,100.0,60.0,448,99.77678571428571
1782180125.9994755,505,510,7,7,2,99.01061186135628,29375,100.0,60.0,448,99.55357142857143
1782180126.0987673,505,511,7,7,1,99.01061186135628,29375,100.0,60.0,448,99.77678571428571
1782180126.199083,507,512,5,5,0,98.98019609728145,29375,100.0,60.0,448,100.0
1782180126.2994137,506,510,6,6,2,98.98019609728145,29375,100.0,60.0,448,99.55357142857143
1782180126.3987648,506,512,6,6,0,98.98401662305812,29375,100.0,60.0,448,100.0
1782180126.4991078,504,510,8,8,2,99.05719095841793,29375,100.0,60.0,448,99.55357142857143
1782180126.5996072,506,511,6,6,1,99.10806078931603,29375,100.0,60.0,448,99.77678571428571
