ts,acs1,acs2,ci,ti,bi,si,rpm,torque,weight,brush_peak,growth_pct
1782217594.3245053,516,497,31,31,16,96.05087914143469,18125,105.0,63.0,17,5.88235294117647
1782217594.4238174,517,496,32,32,15,96.09544425631346,18125,105.0,63.0,17,11.76470588235294
1782217594.524035,515,496,30,30,15,96.16434852701367,18125,105.0,63.0,17,11.76470588235294
1782217594.624398,516,496,31,31,15,96.27486018159497,18125,105.0,63.0,17,11.76470588235294
1782217594.7237415,516,496,31,31,15,96.46918328616924,18125,105.0,63.0,17,11.76470588235294
1782217594.824076,516,497,31,31,16,96.6341585169695,18125,105.0,63.0,17,5.88235294117647
1782217594.9244418,517,496,32,32,15,96.80956290002625,18125,105.0,63.0,17,11.76470588235294
1782217595.02377,516,496,31,31,15,97.1279121028616,18125,105.0,63.0,17,11.76470588235294
1782217595.1241114,516,497,31,31,16,97.52232187544692,18125,105.0,63.0,17,5.88235294117647
1782217595.224421,516,497,31,31,16,97.8,18125,105.0,63.0,17,5.88235294117647
1782217595.3233435,516,496,31,31,15,98.44758253037399,18125,105.0,63.0,17,11.76470588235294
1782217595.4236836,516,497,31,31,16,99.39538809509277,18125,105.0,63.0,17,5.88235294117647
1782217595.5240552,516,497,31,31,16,99.39538809509277,18125,105.0,63.0,17,5.88235294117647
1782217595.6233373,516,496,31,31,15,99.42264973081038,18125,105.0,63.0,17,11.76470588235294
1782217595.7237744,516,496,31,31,15,99.45329268443811,18125,105.0,63.0,17,11.76470588235294
1782217595.8240867,516,496,31,31,15,99.48792361680876,18125,105.0,63.0,17,11.76470588235294
1782217595.9233918,516,496,31,31,15,99.48792361680876,18125,105.0,63.0,17,11.76470588235294
1782217596.0238206,515,497,30,30,16,99.46148351928655,18125,105.0,63.0,17,5.88235294117647
1782217596.124091,516,497,31,31,16,99.48792361680876,18125,105.0,63.0,17,5.88235294117647
1782217596.2234097,516,496,31,31,15,99.48792361680876,18125,105.0,63.0,17,11.76470588235294
1782217596.3238132,516,497,31,31,16,99.48792361680876,18125,105.0,63.0,17,5.88235294117647
1782217596.4240918,517,497,32,32,16,99.48792361680876,18125,105.0,63.0,17,5.88235294117647
1782217596.523445,517,497,32,32,16,99.48360222050567,18125,105.0,63.0,17,5.88235294117647
1782217596.6238434,515,497,30,30,16,99.45329268443811,18125,105.0,63.0,17,5.88235294117647
1782217596.7241275,516,496,31,31,15,99.48360222050567,18125,105.0,63.0,17,11.76470588235294
1782217596.8234358,515,496,30,30,15,99.45329268443811,18125,105.0,63.0,17,11.76470588235294
1782217596.9238455,515,497,30,30,16,99.45329268443811,18125,105.0,63.0,17,5.88235294117647
1782217597.0237544,516,496,31,31,15,99.45329268443811,18125,105.0,63.0,17,11.76470588235294
1782217597.1239984,515,497,30,30,16,99.42651164886382,18125,105.0,63.0,17,5.88235294117647
1782217597.2245166,516,497,31,31,16,99.42651164886382,18125,105.0,63.0,17,5.88235294117647
1782217597.3237271,516,496,31,31,15,99.42651164886382,18125,105.0,63.0,17,11.76470588235294
1782217597.4240384,516,496,31,31,15,99.46148351928655,18125,105.0,63.0,17,11.76470588235294
1782217597.5244775,516,496,31,31,15,99.48792361680876,18125,105.0,63.0,17,11.76470588235294
1782217597.6237717,516,497,31,31,16,99.48792361680876,18125,105.0,63.0,17,5.88235294117647
1782217597.723862,514,496,29,29,15,99.38175876696695,18125,105.0,63.0,17,11.76470588235294
1782217597.8242807,516,497,31,31,16,99.38175876696695,18125,105.0,63.0,17,5.88235294117647
1782217597.9235384,515,497,30,30,16,99.4,18125,105.0,63.0,17,5.88235294117647
1782217598.0238595,516,495,31,31,14,99.4,18125,105.0,63.0,17,17.647058823529413
1782217598.124341,516,495,31,31,14,99.4,18125,105.0,63.0,17,17.647058823529413
1782217598.2234988,516,496,31,31,15,99.4,18125,105.0,63.0,17,11.76470588235294
1782217598.3239954,515,496,30,30,15,99.38446048957935,18125,105.0,63.0,17,11.76470588235294
1782217598.424273,515,496,30,30,15,99.37106792452956,18125,105.0,63.0,17,11.76470588235294
1782217598.5235395,516,496,31,31,15,99.37106792452956,18125,105.0,63.0,17,11.76470588235294
1782217598.624029,515,496,30,30,15,99.35968757625672,18125,105.0,63.0,17,11.76470588235294
1782217598.724258,515,496,30,30,15,99.35021371034607,18125,105.0,63.0,17,11.76470588235294
1782217598.8236332,517,496,32,32,15,99.30958949409306,18125,105.0,63.0,17,11.76470588235294
1782217598.9241447,516,496,31,31,15,99.30958949409306,18125,105.0,63.0,17,11.76470588235294
1782217599.024411,516,496,31,31,15,99.32013073152096,18125,105.0,63.0,17,11.76470588235294
1782217599.123727,516,496,31,31,15,99.32013073152096,18125,105.0,63.0,17,11.76470588235294
1782217599.224158,515,496,30,30,15,99.30958949409306,18125,105.0,63.0,17,11.76470588235294
1782217599.324476,516,497,31,31,16,99.30958949409306,18125,105.0,63.0,17,5.88235294117647
1782217599.4238408,517,496,32,32,15,99.30958949409306,18125,105.0,63.0,17,11.76470588235294
1782217599.5242002,515,496,30,30,15,99.34256390255614,18125,105.0,63.0,17,11.76470588235294
1782217599.6245284,517,497,32,32,16,99.30958949409306,18125,105.0,63.0,17,5.88235294117647
1782217599.7238746,516,497,31,31,16,99.30958949409306,18125,105.0,63.0,17,5.88235294117647
1782217599.8241405,515,496,30,30,15,99.30958949409306,18125,105.0,63.0,17,11.76470588235294
1782217599.924553,516,497,31,31,16,99.32013073152096,18125,105.0,63.0,17,5.88235294117647
1782217600.0238373,515,496,30,30,15,99.30958949409306,18125,105.0,63.0,17,11.76470588235294
1782217600.1242266,516,497,31,31,16,99.32013073152096,18125,105.0,63.0,17,5.88235294117647
1782217600.223538,516,496,31,31,15,99.32013073152096,18125,105.0,63.0,17,11.76470588235294
1782217600.3238966,516,497,31,31,16,99.32013073152096,18125,105.0,63.0,17,5.88235294117647
1782217600.4242308,515,496,30,30,15,99.30958949409306,18125,105.0,63.0,17,11.76470588235294
1782217600.5235534,517,496,32,32,15,99.27275252569095,18125,105.0,63.0,17,11.76470588235294
1782217600.623879,515,496,30,30,15,99.2628885204168,18125,105.0,63.0,17,11.76470588235294
1782217600.7242286,516,496,31,31,15,99.3325005201833,18125,105.0,63.0,17,11.76470588235294
1782217600.823557,515,497,30,30,16,99.32013073152096,18125,105.0,63.0,17,5.88235294117647
1782217600.9239383,516,496,31,31,15,99.3325005201833,18125,105.0,63.0,17,11.76470588235294
1782217601.0242586,515,496,30,30,15,99.32013073152096,18125,105.0,63.0,17,11.76470588235294
1782217601.123578,515,497,30,30,16,99.30958949409306,18125,105.0,63.0,17,5.88235294117647
1782217601.223937,516,497,31,31,16,99.30958949409306,18125,105.0,63.0,17,5.88235294117647
1782217601.3241794,516,497,31,31,16,99.32013073152096,18125,105.0,63.0,17,5.88235294117647
1782217601.423509,516,496,31,31,15,99.3325005201833,18125,105.0,63.0,17,11.76470588235294
1782217601.5237973,517,497,32,32,16,99.29762308314315,18125,105.0,63.0,17,5.88235294117647
1782217601.6241055,515,496,30,30,15,99.29762308314315,18125,105.0,63.0,17,11.76470588235294
1782217601.7233882,516,497,31,31,16,99.31281572906373,18125,105.0,63.0,17,5.88235294117647
1782217601.823759,516,496,31,31,15,99.34680273525782,18125,105.0,63.0,17,11.76470588235294
1782217601.9242663,515,497,30,30,16,99.3325005201833,18125,105.0,63.0,17,5.88235294117647
1782217602.0234544,517,497,32,32,16,99.29762308314315,18125,105.0,63.0,17,5.88235294117647
1782217602.1239672,516,496,31,31,15,99.29762308314315,18125,105.0,63.0,17,11.76470588235294
1782217602.2237816,516,496,31,31,15,99.31281572906373,18125,105.0,63.0,17,11.76470588235294
1782217602.323052,516,496,31,31,15,99.31281572906373,18125,105.0,63.0,17,11.76470588235294
1782217602.4234147,515,496,30,30,15,99.3325005201833,18125,105.0,63.0,17,11.76470588235294
1782217602.5238194,516,496,31,31,15,99.34680273525782,18125,105.0,63.0,17,11.76470588235294
1782217602.6230927,515,496,30,30,15,99.37106792452956,18125,105.0,63.0,17,11.76470588235294
1782217602.7234123,516,497,31,31,16,99.37106792452956,18125,105.0,63.0,17,5.88235294117647
1782217602.8238077,516,496,31,31,15,99.38446048957935,18125,105.0,63.0,17,11.76470588235294
1782217602.9237258,516,497,31,31,16,99.38446048957935,18125,105.0,63.0,17,5.88235294117647
1782217603.023976,516,496,31,31,15,99.4,18125,105.0,63.0,17,11.76470588235294
1782217603.1244478,515,497,30,30,16,99.38446048957935,18125,105.0,63.0,17,5.88235294117647
1782217603.2235622,515,496,30,30,15,99.37106792452956,18125,105.0,63.0,17,11.76470588235294
1782217603.3238418,515,496,30,30,15,99.35968757625672,18125,105.0,63.0,17,11.76470588235294
1782217603.423301,516,497,31,31,16,99.37106792452956,18125,105.0,63.0,17,5.88235294117647
1782217603.5236104,516,497,31,31,16,99.41405347229177,18125,105.0,63.0,17,5.88235294117647
1782217603.6237886,516,496,31,31,15,99.42651164886382,18125,105.0,63.0,17,11.76470588235294
1782217603.7234116,515,496,30,30,15,99.41405347229177,18125,105.0,63.0,17,11.76470588235294
1782217603.823631,515,496,30,30,15,99.41405347229177,18125,105.0,63.0,17,11.76470588235294
1782217603.9239175,515,496,30,30,15,99.40371520600006,18125,105.0,63.0,17,11.76470588235294
1782217604.023258,514,496,29,29,15,99.34256390255614,18125,105.0,63.0,17,11.76470588235294
1782217604.1234908,516,496,31,31,15,99.35021371034607,18125,105.0,63.0,17,11.76470588235294
1782217604.223877,515,497,30,30,16,99.34256390255614,18125,105.0,63.0,17,5.88235294117647
1782217604.3231847,515,496,30,30,15,99.33667504192891,18125,105.0,63.0,17,11.76470588235294
1782217604.4235463,516,497,31,31,16,99.33667504192891,18125,105.0,63.0,17,5.88235294117647
1782217604.523946,516,497,31,31,16,99.38446048957935,18125,105.0,63.0,17,5.88235294117647
1782217604.623258,515,496,30,30,15,99.38446048957935,18125,105.0,63.0,17,11.76470588235294
1782217604.7237818,515,497,30,30,16,99.38175876696695,18125,105.0,63.0,17,5.88235294117647
1782217604.8240786,515,496,30,30,15,99.38086081263312,18125,105.0,63.0,17,11.76470588235294
1782217604.9234545,515,496,30,30,15,99.38086081263312,18125,105.0,63.0,17,11.76470588235294
1782217605.0237985,515,497,30,30,16,99.44123151285866,18125,105.0,63.0,17,5.88235294117647
1782217605.1241977,516,497,31,31,16,99.44123151285866,18125,105.0,63.0,17,5.88235294117647
1782217605.2235122,516,497,31,31,16,99.44123151285866,18125,105.0,63.0,17,5.88235294117647
1782217605.323836,515,497,30,30,16,99.44622507580546,18125,105.0,63.0,17,5.88235294117647
1782217605.4240847,517,496,32,32,15,99.38175876696695,18125,105.0,63.0,17,11.76470588235294
1782217605.5234861,516,496,31,31,15,99.38175876696695,18125,105.0,63.0,17,11.76470588235294
1782217605.6237774,516,497,31,31,16,99.38086081263312,18125,105.0,63.0,17,5.88235294117647
1782217605.7241693,516,497,31,31,16,99.38086081263312,18125,105.0,63.0,17,5.88235294117647
1782217605.823479,516,496,31,31,15,99.38086081263312,18125,105.0,63.0,17,11.76470588235294
1782217605.9236326,515,497,30,30,16,99.38175876696695,18125,105.0,63.0,17,5.88235294117647
1782217606.0239813,515,497,30,30,16,99.38446048957935,18125,105.0,63.0,17,5.88235294117647
1782217606.1233513,515,497,30,30,16,99.38446048957935,18125,105.0,63.0,17,5.88235294117647
1782217606.2236996,516,498,31,31,17,99.38175876696695,18125,105.0,63.0,17,0
1782217606.3240075,515,497,30,30,16,99.38175876696695,18125,105.0,63.0,17,5.88235294117647
1782217606.4233673,516,497,31,31,16,99.38175876696695,18125,105.0,63.0,17,5.88235294117647
1782217606.5236225,517,496,32,32,15,99.32917960675006,18125,105.0,63.0,17,11.76470588235294
1782217606.6230476,515,497,30,30,16,99.33000829192527,18125,105.0,63.0,17,5.88235294117647
1782217606.7233305,516,497,31,31,16,99.32917960675006,18125,105.0,63.0,17,5.88235294117647
1782217606.8236408,515,497,30,30,16,99.32917960675006,18125,105.0,63.0,17,5.88235294117647
1782217606.9231262,516,497,31,31,16,99.33000829192527,18125,105.0,63.0,17,5.88235294117647
1782217607.0233798,515,496,30,30,15,99.38446048957935,18125,105.0,63.0,17,11.76470588235294
1782217607.123817,515,497,30,30,16,99.38175876696695,18125,105.0,63.0,17,5.88235294117647
1782217607.2230961,516,496,31,31,15,99.38446048957935,18125,105.0,63.0,17,11.76470588235294
1782217607.3233373,516,497,31,31,16,99.38898990733922,18125,105.0,63.0,17,5.88235294117647
1782217607.4237216,516,497,31,31,16,99.38898990733922,18125,105.0,63.0,17,5.88235294117647
1782217607.5233154,516,497,31,31,16,99.38898990733922,18125,105.0,63.0,17,5.88235294117647
1782217607.6235938,515,496,30,30,15,99.38898990733922,18125,105.0,63.0,17,11.76470588235294
1782217607.7239847,516,497,31,31,16,99.39538809509277,18125,105.0,63.0,17,5.88235294117647
1782217607.8233483,515,497,30,30,16,99.39538809509277,18125,105.0,63.0,17,5.88235294117647
1782217607.9236233,517,497,32,32,16,99.35968757625672,18125,105.0,63.0,17,5.88235294117647
1782217608.023953,517,496,32,32,15,99.3325005201833,18125,105.0,63.0,17,11.76470588235294
1782217608.1233864,516,498,31,31,17,99.3325005201833,18125,105.0,63.0,17,0
1782217608.223629,516,497,31,31,16,99.3325005201833,18125,105.0,63.0,17,5.88235294117647
1782217608.3241584,513,496,28,28,15,99.1774024880498,18125,105.0,63.0,17,11.76470588235294
1782217608.4236355,431,405,54,54,76,95.73632917676694,18125,105.0,63.0,17,0
1782217608.5236363,509,495,24,24,14,95.53233841926226,18125,105.0,63.0,17,17.647058823529413
1782217608.6239862,516,497,31,31,16,95.53233841926226,18125,105.0,63.0,17,5.88235294117647
1782217608.7234335,517,496,32,32,15,95.53022496216097,18125,105.0,63.0,17,11.76470588235294
1782217608.8236353,516,496,31,31,15,95.53022496216097,18125,105.0,63.0,17,11.76470588235294
1782217608.9240336,515,497,30,30,16,95.53022496216097,18125,105.0,63.0,17,5.88235294117647
1782217609.0234218,516,497,31,31,16,95.53582158859115,18125,105.0,63.0,17,5.88235294117647
1782217609.1237223,516,495,31,31,14,95.54167445483546,18125,105.0,63.0,17,17.647058823529413
1782217609.2239947,516,497,31,31,16,95.54167445483546,18125,105.0,63.0,17,5.88235294117647
1782217609.3227756,516,496,31,31,15,95.5477845714496,18125,105.0,63.0,17,11.76470588235294
1782217609.4237049,515,496,30,30,15,95.54167445483546,18125,105.0,63.0,17,11.76470588235294
1782217609.5242105,352,463,133,133,18,81.20401934218677,14718,206.9,124.1,17,0
1782217609.6231823,515,506,30,30,25,81.20401934218677,18125,105.0,63.0,18,0
1782217609.7235599,516,505,31,31,24,81.20401934218677,18125,105.0,63.0,24,0
1782217609.8229225,515,506,30,30,25,81.20401934218677,18125,105.0,63.0,25,0
1782217609.9233832,515,505,30,30,24,81.19666105300563,18125,105.0,63.0,25,4.0
1782217610.0237918,515,507,30,30,26,81.19666105300563,18125,105.0,63.0,25,0
1782217610.1230671,515,506,30,30,25,81.19666105300563,18125,105.0,63.0,25,0
1782217610.223422,515,507,30,30,26,81.189364710356,18125,105.0,63.0,26,0
1782217610.3237894,515,506,30,30,25,81.18213024218144,18125,105.0,63.0,26,3.8461538461538463
1782217610.4230964,516,506,31,31,25,81.18213024218144,18125,105.0,63.0,26,3.8461538461538463
1782217610.5234697,516,507,31,31,26,81.18213024218144,18125,105.0,63.0,26,0
1782217610.6237535,514,505,29,29,24,81.17318696940747,18125,105.0,63.0,26,7.6923076923076925
1782217610.7230098,516,505,31,31,24,81.17318696940747,18125,105.0,63.0,26,7.6923076923076925
1782217610.823272,516,507,31,31,26,81.18035895961646,18125,105.0,63.0,26,0
1782217610.9236593,516,507,31,31,26,81.17495757714681,18125,105.0,63.0,26,0
1782217611.0231018,515,506,30,30,25,81.16256681793168,18125,105.0,63.0,26,3.8461538461538463
1782217611.1234097,515,506,30,30,25,81.1555784853389,18125,105.0,63.0,26,3.8461538461538463
1782217611.2236054,516,506,31,31,25,81.1555784853389,18125,105.0,63.0,26,3.8461538461538463
1782217611.3229928,516,506,31,31,25,81.18204167409345,18125,105.0,63.0,26,3.8461538461538463
1782217611.4234142,517,506,32,32,25,81.52948295255382,18125,105.0,63.0,26,3.8461538461538463
1782217611.5237513,515,506,30,30,25,81.60434833989294,18125,105.0,63.0,26,3.8461538461538463
1782217611.6230588,517,506,32,32,25,81.60890916171033,18125,105.0,63.0,26,3.8461538461538463
1782217611.723445,516,507,31,31,26,81.60434833989294,18125,105.0,63.0,26,0
1782217611.8238182,515,506,30,30,25,81.59803754426659,18125,105.0,63.0,26,3.8461538461538463
1782217611.9231343,515,506,30,30,25,81.59803754426659,18125,105.0,63.0,26,3.8461538461538463
1782217612.0234673,516,506,31,31,25,81.59803754426659,18125,105.0,63.0,26,3.8461538461538463
1782217612.1238036,516,506,31,31,25,81.59803754426659,18125,105.0,63.0,26,3.8461538461538463
1782217612.223186,515,506,30,30,25,81.59178927157171,18125,105.0,63.0,26,3.8461538461538463
1782217612.3234782,516,505,31,31,24,81.59178927157171,18125,105.0,63.0,26,7.6923076923076925
1782217612.423842,515,505,30,30,24,81.59178927157171,18125,105.0,63.0,26,7.6923076923076925
1782217612.5231476,516,507,31,31,26,99.33000829192527,18125,105.0,63.0,26,0
1782217612.6235054,515,505,30,30,24,99.33000829192527,18125,105.0,63.0,26,7.6923076923076925
1782217612.7238467,515,506,30,30,25,99.32917960675006,18125,105.0,63.0,26,3.8461538461538463
1782217612.823138,516,506,31,31,25,99.33000829192527,18125,105.0,63.0,26,3.8461538461538463
1782217612.9235277,515,506,30,30,25,99.33000829192527,18125,105.0,63.0,26,3.8461538461538463
1782217613.0228379,516,506,31,31,25,99.3325005201833,18125,105.0,63.0,26,3.8461538461538463
1782217613.1229777,516,506,31,31,25,99.33667504192891,18125,105.0,63.0,26,3.8461538461538463
1782217613.223457,516,506,31,31,25,99.34256390255614,18125,105.0,63.0,26,3.8461538461538463
1782217613.3229349,516,506,31,31,25,99.35021371034607,18125,105.0,63.0,26,3.8461538461538463
1782217613.4232483,516,506,31,31,25,99.35021371034607,18125,105.0,63.0,26,3.8461538461538463
1782217613.5234635,515,507,30,30,26,99.34256390255614,18125,105.0,63.0,26,0
1782217613.6227014,516,507,31,31,26,99.41405347229177,18125,105.0,63.0,26,0
1782217613.723132,516,506,31,31,25,99.41405347229177,18125,105.0,63.0,26,3.8461538461538463
1782217613.8234353,516,506,31,31,25,99.41405347229177,18125,105.0,63.0,26,3.8461538461538463
1782217613.9227467,515,505,30,30,24,99.40371520600006,18125,105.0,63.0,26,7.6923076923076925
1782217614.0233355,516,507,31,31,26,99.41405347229177,18125,105.0,63.0,26,0
1782217614.1236136,516,506,31,31,25,99.42651164886382,18125,105.0,63.0,26,3.8461538461538463
1782217614.2228844,516,505,31,31,24,99.42651164886382,18125,105.0,63.0,26,7.6923076923076925
1782217614.3232784,515,507,30,30,26,99.41405347229177,18125,105.0,63.0,26,0
1782217614.4236825,515,506,30,30,25,99.45329268443811,18125,105.0,63.0,26,3.8461538461538463
1782217614.5229998,515,506,30,30,25,99.45329268443811,18125,105.0,63.0,26,3.8461538461538463
1782217614.6234107,515,506,30,30,25,99.50446437508938,18125,105.0,63.0,26,3.8461538461538463
1782217614.7236772,516,507,31,31,26,99.50446437508938,18125,105.0,63.0,26,0
1782217614.8229983,515,506,30,30,25,99.50446437508938,18125,105.0,63.0,26,3.8461538461538463
1782217614.9234045,516,507,31,31,26,99.51010205144337,18125,105.0,63.0,26,0
1782217615.0236871,516,507,31,31,26,99.51010205144337,18125,105.0,63.0,26,0
1782217615.1230037,516,506,31,31,25,99.51010205144337,18125,105.0,63.0,26,3.8461538461538463
1782217615.2233014,516,505,31,31,24,99.5181055901733,18125,105.0,63.0,26,7.6923076923076925
1782217615.32365,516,506,31,31,25,99.5181055901733,18125,105.0,63.0,26,3.8461538461538463
1782217615.422967,516,506,31,31,25,99.52859547920897,18125,105.0,63.0,26,3.8461538461538463
1782217615.523252,516,506,31,31,25,99.52859547920897,18125,105.0,63.0,26,3.8461538461538463
1782217615.6236405,516,507,31,31,26,99.54174243050441,18125,105.0,63.0,26,0
1782217615.7229111,516,505,31,31,24,99.55778336128594,18125,105.0,63.0,26,7.6923076923076925
1782217615.823241,516,507,31,31,26,99.55778336128594,18125,105.0,63.0,26,0
1782217615.923597,516,506,31,31,25,99.57704741531835,18125,105.0,63.0,26,3.8461538461538463
1782217616.0229597,515,505,30,30,24,99.55778336128594,18125,105.0,63.0,26,7.6923076923076925
1782217616.1231565,517,507,32,32,26,99.50446437508938,18125,105.0,63.0,26,0
1782217616.2226424,516,507,31,31,26,99.50446437508938,18125,105.0,63.0,26,0
1782217616.3230786,517,507,32,32,26,99.45839743969094,18125,105.0,63.0,26,0
1782217616.422802,516,507,31,31,26,99.45839743969094,18125,105.0,63.0,26,0
1782217616.5221233,516,506,31,31,25,99.47825080525006,18125,105.0,63.0,26,3.8461538461538463
1782217616.6224697,515,506,30,30,25,99.45839743969094,18125,105.0,63.0,26,3.8461538461538463
1782217616.722837,515,506,30,30,25,99.44123151285866,18125,105.0,63.0,26,3.8461538461538463
1782217616.8221607,515,507,30,30,26,99.42651164886382,18125,105.0,63.0,26,0
1782217616.9225175,515,506,30,30,25,99.42651164886382,18125,105.0,63.0,26,3.8461538461538463
1782217617.022838,516,506,31,31,25,99.42651164886382,18125,105.0,63.0,26,3.8461538461538463
1782217617.1221652,516,506,31,31,25,99.42651164886382,18125,105.0,63.0,26,3.8461538461538463
1782217617.2231243,515,506,30,30,25,99.41405347229177,18125,105.0,63.0,26,3.8461538461538463
1782217617.3234677,514,507,29,29,26,99.35021371034607,18125,105.0,63.0,26,0
1782217617.4227667,516,507,31,31,26,99.35968757625672,18125,105.0,63.0,26,0
1782217617.5231106,517,505,32,32,24,99.3325005201833,18125,105.0,63.0,26,7.6923076923076925
1782217617.623468,517,506,32,32,25,99.31281572906373,18125,105.0,63.0,26,3.8461538461538463
1782217617.7227836,516,507,31,31,26,99.31281572906373,18125,105.0,63.0,26,0
1782217617.8231428,515,507,30,30,26,99.31281572906373,18125,105.0,63.0,26,0
1782217617.9234524,516,506,31,31,25,99.31281572906373,18125,105.0,63.0,26,3.8461538461538463
1782217618.0228198,515,507,30,30,26,99.29762308314315,18125,105.0,63.0,26,0
1782217618.1231647,515,506,30,30,25,99.2843029815472,18125,105.0,63.0,26,3.8461538461538463
1782217618.223506,515,506,30,30,25,99.27275252569095,18125,105.0,63.0,26,3.8461538461538463
1782217618.3228295,517,506,32,32,25,99.23915251929911,18125,105.0,63.0,26,3.8461538461538463
1782217618.423188,516,506,31,31,25,99.23915251929911,18125,105.0,63.0,26,3.8461538461538463
1782217618.5234966,516,506,31,31,25,99.23915251929911,18125,105.0,63.0,26,3.8461538461538463
1782217618.6228285,515,506,30,30,25,99.22827753981399,18125,105.0,63.0,26,3.8461538461538463
1782217618.7231922,516,506,31,31,25,99.22827753981399,18125,105.0,63.0,26,3.8461538461538463
1782217618.823515,515,506,30,30,25,99.21897503240933,18125,105.0,63.0,26,3.8461538461538463
1782217618.9226937,515,506,30,30,25,99.21118936225338,18125,105.0,63.0,26,3.8461538461538463
1782217619.0231867,516,506,31,31,25,99.21897503240933,18125,105.0,63.0,26,3.8461538461538463
1782217619.1234627,516,506,31,31,25,99.25464400750008,18125,105.0,63.0,26,3.8461538461538463
1782217619.2226682,516,506,31,31,25,99.25464400750008,18125,105.0,63.0,26,3.8461538461538463
1782217619.3231676,516,506,31,31,25,99.29367932998609,18125,105.0,63.0,26,3.8461538461538463
1782217619.4225504,517,506,32,32,25,99.25464400750008,18125,105.0,63.0,26,3.8461538461538463
1782217619.522868,515,506,30,30,25,99.24796572182143,18125,105.0,63.0,26,3.8461538461538463
1782217619.6233368,515,506,30,30,25,99.24796572182143,18125,105.0,63.0,26,3.8461538461538463
1782217619.7225797,516,505,31,31,24,99.25464400750008,18125,105.0,63.0,26,7.6923076923076925
1782217619.822984,515,507,30,30,26,99.25464400750008,18125,105.0,63.0,26,0
1782217619.9233124,516,506,31,31,25,99.2628885204168,18125,105.0,63.0,26,3.8461538461538463
1782217620.0225084,515,506,30,30,25,99.25464400750008,18125,105.0,63.0,26,3.8461538461538463
1782217620.1228487,516,506,31,31,25,99.25464400750008,18125,105.0,63.0,26,3.8461538461538463
1782217620.2232285,517,506,32,32,25,99.22827753981399,18125,105.0,63.0,26,3.8461538461538463
1782217620.322381,515,506,30,30,25,99.2843029815472,18125,105.0,63.0,26,3.8461538461538463
1782217620.4227607,515,506,30,30,25,99.27275252569095,18125,105.0,63.0,26,3.8461538461538463
1782217620.523179,516,506,31,31,25,99.30958949409306,18125,105.0,63.0,26,3.8461538461538463
1782217620.622704,516,506,31,31,25,99.35021371034607,18125,105.0,63.0,26,3.8461538461538463
1782217620.7228138,516,506,31,31,25,99.35021371034607,18125,105.0,63.0,26,3.8461538461538463
1782217620.8232453,516,507,31,31,26,99.35968757625672,18125,105.0,63.0,26,0
1782217620.9225204,515,505,30,30,24,99.35021371034607,18125,105.0,63.0,26,7.6923076923076925
1782217621.0227869,516,506,31,31,25,99.35968757625672,18125,105.0,63.0,26,3.8461538461538463
1782217621.123285,509,507,24,24,26,98.63985294912645,18125,105.0,63.0,26,0
1782217621.2227094,509,507,24,24,26,98.2083527132831,18125,105.0,63.0,26,0
1782217621.3231869,508,506,23,23,25,97.80910976997933,18125,105.0,63.0,26,3.8461538461538463
1782217621.4233449,507,506,22,22,25,97.39040232986002,18125,105.0,63.0,26,3.8461538461538463
1782217621.5225675,507,506,22,22,25,97.06061230866018,18125,105.0,63.0,26,3.8461538461538463
1782217621.6229987,507,506,22,22,25,96.77785440704145,18125,105.0,63.0,26,3.8461538461538463
1782217621.7233393,508,506,23,23,25,96.61637932254679,18125,105.0,63.0,26,3.8461538461538463
1782217621.8227844,508,506,23,23,25,96.46462323239956,18125,105.0,63.0,26,3.8461538461538463
1782217621.9231598,508,506,23,23,25,96.33393944403532,18125,105.0,63.0,26,3.8461538461538463
1782217622.0233731,509,506,24,24,25,96.28441719839867,18125,105.0,63.0,26,3.8461538461538463
1782217622.1227276,507,506,22,22,25,96.16391403178245,18125,105.0,63.0,26,3.8461538461538463
1782217622.223198,507,506,22,22,25,96.0699165968703,18125,105.0,63.0,26,3.8461538461538463
1782217622.3234885,507,507,22,22,26,96.00055559414116,18125,105.0,63.0,26,0
1782217622.4228184,508,506,23,23,25,96.02941370128346,18125,105.0,63.0,26,3.8461538461538463
1782217622.5231526,507,505,22,22,24,95.97383557216052,18125,105.0,63.0,26,7.6923076923076925
1782217622.6224022,507,506,22,22,25,95.9364766246246,18125,105.0,63.0,26,3.8461538461538463
1782217622.7229192,506,506,21,21,25,95.9146603568369,18125,105.0,63.0,26,3.8461538461538463
1782217622.823321,508,506,23,23,25,95.94427702019863,18125,105.0,63.0,26,3.8461538461538463
1782217622.9226046,508,505,23,23,24,96.02843439770494,18125,105.0,63.0,26,7.6923076923076925
1782217623.022811,508,506,23,23,25,96.08862059001062,18125,105.0,63.0,26,3.8461538461538463
1782217623.1231735,508,507,23,23,26,96.21098077773857,18125,105.0,63.0,26,0
1782217623.222643,508,506,23,23,25,96.4185663950498,18125,105.0,63.0,26,3.8461538461538463
1782217623.3228989,507,506,22,22,25,96.51925933807824,18125,105.0,63.0,26,3.8461538461538463
1782217623.423284,507,507,22,22,26,96.6440765470258,18125,105.0,63.0,26,0
1782217623.5225685,508,507,23,23,26,96.88017094485397,18125,105.0,63.0,26,0
1782217623.6229217,507,506,22,22,25,97.14634736989007,18125,105.0,63.0,26,3.8461538461538463
1782217623.723284,507,506,22,22,25,97.47545383616513,18125,105.0,63.0,26,3.8461538461538463
